trans_id,acct_num,trans_category,trans_timestamp,trans_amount,currency,trans_status,entry_timestamp,transaction_location,merchant_id
79707917,136344,Withdrawal,2024-03-23 21:32:26,728.28,USD,Failed,2024-03-23 21:32:26,Chicago,8852
92877876,997275,Withdrawal,2023-12-01 21:32:26,601.65,USD,Completed,2023-12-01 21:32:26,Los Angeles,7565
18277931,415089,Withdrawal,2024-02-25 21:32:26,109.12,USD,Failed,2024-02-25 21:32:26,Houston,7284
47485448,829004,Withdrawal,2024-04-21 21:32:26,55.53,USD,Pending,2024-04-21 21:32:26,Los Angeles,3685
15049500,789443,Withdrawal,2024-02-27 21:32:26,261.14,USD,Completed,2024-02-27 21:32:26,New York,6054
18675327,966662,Transfer,2024-06-14 21:32:26,446.7,USD,Completed,2024-06-14 21:32:26,Los Angeles,4942
26509184,662323,Withdrawal,2024-11-04 21:32:26,134.15,USD,Pending,2024-11-04 21:32:26,Chicago,9027
36734603,910468,Withdrawal,2023-11-25 21:32:26,57.27,USD,Pending,2023-11-25 21:32:26,Phoenix,5722
27540686,467273,Withdrawal,2024-01-22 21:32:26,546.34,USD,Pending,2024-01-22 21:32:26,New York,3632
80274046,725387,Transfer,2024-02-13 21:32:26,52.46,USD,Failed,2024-02-13 21:32:26,Houston,9519
34209737,904954,Deposit,2024-03-23 21:32:26,2710.55,USD,Failed,2024-03-23 21:32:26,Chicago,1738
59599243,913886,Withdrawal,2024-10-02 21:32:26,331.01,USD,Pending,2024-10-02 21:32:26,Phoenix,7908
64761293,801085,Withdrawal,2024-01-09 21:32:26,302.96,USD,Failed,2024-01-09 21:32:26,Chicago,8314
70946731,892930,Transfer,2024-05-12 21:32:26,391.46,USD,Completed,2024-05-12 21:32:26,Houston,5415
38456013,249922,Transfer,2024-01-07 21:32:26,645.59,USD,Completed,2024-01-07 21:32:26,Los Angeles,7731
28964062,768308,Transfer,2024-04-07 21:32:26,529.92,USD,Completed,2024-04-07 21:32:26,Phoenix,7722
94883892,483060,Deposit,2024-01-06 21:32:26,4825.88,USD,Pending,2024-01-06 21:32:26,Houston,3431
24790599,402458,Transfer,2024-05-05 21:32:26,1308.43,USD,Pending,2024-05-05 21:32:26,Los Angeles,4748
29455938,862837,Transfer,2024-07-01 21:32:26,1616.56,USD,Failed,2024-07-01 21:32:26,New York,7330
93244206,284185,Withdrawal,2024-07-03 21:32:26,635.88,USD,Pending,2024-07-03 21:32:26,New York,5461
83493909,880653,Deposit,2024-05-09 21:32:26,1426.99,USD,Pending,2024-05-09 21:32:26,New York,7773
95074988,681547,Withdrawal,2024-02-21 21:32:26,341.97,USD,Failed,2024-02-21 21:32:26,Chicago,7095
50189304,143718,Transfer,2024-03-12 21:32:26,1777.02,USD,Failed,2024-03-12 21:32:26,New York,2972
68076153,388148,Withdrawal,2024-10-19 21:32:26,578.67,USD,Pending,2024-10-19 21:32:26,Houston,4172
46039069,175593,Transfer,2024-09-30 21:32:26,1699.5,USD,Pending,2024-09-30 21:32:26,New York,1621
92369279,469586,Withdrawal,2024-05-29 21:32:26,831.83,USD,Failed,2024-05-29 21:32:26,New York,3749
81130868,897723,Withdrawal,2024-09-09 21:32:26,908.31,USD,Pending,2024-09-09 21:32:26,Los Angeles,4309
93816982,918502,Withdrawal,2024-03-18 21:32:26,297.75,USD,Completed,2024-03-18 21:32:26,New York,5747
31385525,212980,Withdrawal,2023-12-03 21:32:26,76.84,USD,Failed,2023-12-03 21:32:26,New York,5174
58472791,305205,Withdrawal,2024-07-08 21:32:26,894.56,USD,Pending,2024-07-08 21:32:26,New York,9386
75444265,377859,Transfer,2024-06-02 21:32:26,1821.57,USD,Completed,2024-06-02 21:32:26,New York,1224
99004743,627666,Withdrawal,2024-08-31 21:32:26,24.93,USD,Completed,2024-08-31 21:32:26,Phoenix,6320
85711534,571752,Transfer,2024-08-19 21:32:26,1536.84,USD,Completed,2024-08-19 21:32:26,New York,7972
53919577,287393,Withdrawal,2024-11-15 21:32:26,396.67,USD,Completed,2024-11-15 21:32:26,Phoenix,1254
44950103,774147,Deposit,2024-03-29 21:32:26,1318.07,USD,Completed,2024-03-29 21:32:26,Phoenix,7275
22725139,772414,Withdrawal,2024-02-21 21:32:26,520.8,USD,Completed,2024-02-21 21:32:26,Phoenix,2491
16708800,259656,Withdrawal,2024-10-12 21:32:26,126.91,USD,Completed,2024-10-12 21:32:26,Los Angeles,7542
20807139,274378,Transfer,2024-02-15 21:32:26,1153.97,USD,Failed,2024-02-15 21:32:26,New York,4357
67040870,552729,Transfer,2024-08-16 21:32:26,557.04,USD,Completed,2024-08-16 21:32:26,Los Angeles,2635
36656358,172492,Transfer,2023-11-29 21:32:26,1972.83,USD,Failed,2023-11-29 21:32:26,Los Angeles,3059
83202182,230226,Transfer,2024-07-18 21:32:26,212.92,USD,Completed,2024-07-18 21:32:26,Los Angeles,6907
18378051,463965,Transfer,2024-05-31 21:32:26,1103.3,USD,Pending,2024-05-31 21:32:26,New York,2806
68900919,271869,Deposit,2024-09-13 21:32:26,603.57,USD,Completed,2024-09-13 21:32:26,Houston,8542
11823250,571044,Deposit,2024-10-23 21:32:26,4688.56,USD,Completed,2024-10-23 21:32:26,Phoenix,7796
13291525,843333,Deposit,2023-11-20 21:32:26,1959.52,USD,Pending,2023-11-20 21:32:26,Chicago,8338
23233490,354552,Transfer,2024-05-19 21:32:26,1537.79,USD,Failed,2024-05-19 21:32:26,Houston,7002
28257781,906957,Deposit,2024-09-25 21:32:26,3706.47,USD,Pending,2024-09-25 21:32:26,Los Angeles,7047
11320352,906154,Transfer,2024-09-27 21:32:26,288.48,USD,Failed,2024-09-27 21:32:26,Houston,6467
89257432,429147,Withdrawal,2023-11-24 21:32:26,459.41,USD,Completed,2023-11-24 21:32:26,Phoenix,7774
41654283,707834,Transfer,2024-05-17 21:32:26,637.32,USD,Pending,2024-05-17 21:32:26,Phoenix,6964
96251949,413178,Transfer,2024-10-03 21:32:26,1738.03,USD,Completed,2024-10-03 21:32:26,Phoenix,4510
11008347,731919,Deposit,2024-03-04 21:32:26,4100.63,USD,Pending,2024-03-04 21:32:26,Houston,5511
20111794,658605,Deposit,2024-04-26 21:32:26,2452.82,USD,Failed,2024-04-26 21:32:26,Phoenix,1703
44859799,749871,Transfer,2024-03-01 21:32:26,58.86,USD,Pending,2024-03-01 21:32:26,New York,5929
83200552,913651,Deposit,2024-01-23 21:32:26,4190.05,USD,Failed,2024-01-23 21:32:26,New York,6996
38230524,205573,Deposit,2024-09-27 21:32:26,2745.66,USD,Failed,2024-09-27 21:32:26,Phoenix,3514
87372821,582779,Transfer,2023-12-07 21:32:26,1605.15,USD,Pending,2023-12-07 21:32:26,Los Angeles,3262
96940486,892108,Withdrawal,2024-10-30 21:32:26,202.26,USD,Pending,2024-10-30 21:32:26,Chicago,3750
82324524,658342,Deposit,2024-05-31 21:32:26,494.96,USD,Pending,2024-05-31 21:32:26,New York,6559
49127991,418612,Withdrawal,2024-07-12 21:32:26,155.36,USD,Completed,2024-07-12 21:32:26,Phoenix,9592
91469446,558285,Transfer,2024-04-04 21:32:26,127.73,USD,Failed,2024-04-04 21:32:26,Phoenix,1119
29554509,559154,Transfer,2024-10-28 21:32:26,1499.03,USD,Pending,2024-10-28 21:32:26,Houston,1426
16163986,615116,Withdrawal,2023-11-20 21:32:26,173.64,USD,Completed,2023-11-20 21:32:26,Los Angeles,9970
35708144,758114,Deposit,2024-01-16 21:32:26,1834.99,USD,Failed,2024-01-16 21:32:26,Phoenix,9755
72520233,562226,Withdrawal,2024-06-13 21:32:26,306.71,USD,Failed,2024-06-13 21:32:26,Houston,3416
58015431,419040,Deposit,2024-04-14 21:32:26,4027.45,USD,Completed,2024-04-14 21:32:26,Phoenix,7534
12536317,106046,Deposit,2024-05-22 21:32:26,2178.92,USD,Failed,2024-05-22 21:32:26,Phoenix,5214
25574335,825777,Transfer,2024-02-09 21:32:26,85.96,USD,Failed,2024-02-09 21:32:26,Houston,5117
14679342,591423,Transfer,2024-03-23 21:32:26,511.85,USD,Completed,2024-03-23 21:32:26,New York,6891
44071262,900923,Deposit,2024-05-27 21:32:26,2177.93,USD,Pending,2024-05-27 21:32:26,Chicago,3784
65149670,129284,Withdrawal,2024-08-06 21:32:26,345.45,USD,Pending,2024-08-06 21:32:26,Los Angeles,7705
51498270,211055,Transfer,2024-04-25 21:32:26,1372.12,USD,Pending,2024-04-25 21:32:26,Houston,8559
47453734,611432,Withdrawal,2024-06-18 21:32:26,837.51,USD,Failed,2024-06-18 21:32:26,Phoenix,2051
15855845,135471,Deposit,2024-09-07 21:32:26,4524.95,USD,Pending,2024-09-07 21:32:26,Houston,4593
17895196,438441,Transfer,2024-11-14 21:32:26,605.85,USD,Failed,2024-11-14 21:32:26,New York,7571
78673714,521791,Deposit,2024-02-27 21:32:26,2826.87,USD,Failed,2024-02-27 21:32:26,Chicago,6157
22535746,111435,Transfer,2024-05-10 21:32:26,1786.82,USD,Failed,2024-05-10 21:32:26,Los Angeles,4534
40649439,727236,Deposit,2023-11-24 21:32:26,3633.23,USD,Pending,2023-11-24 21:32:26,Houston,3392
87528326,789443,Deposit,2024-05-04 21:32:26,4023.59,USD,Completed,2024-05-04 21:32:26,Phoenix,1844
58641122,476034,Deposit,2024-08-03 21:32:26,4536.33,USD,Failed,2024-08-03 21:32:26,Chicago,4088
86059154,783972,Transfer,2024-10-22 21:32:26,1323.89,USD,Pending,2024-10-22 21:32:26,Phoenix,5514
80925058,587966,Withdrawal,2024-02-23 21:32:26,114.95,USD,Failed,2024-02-23 21:32:26,Phoenix,4013
10404046,901594,Deposit,2024-10-04 21:32:26,2677.57,USD,Completed,2024-10-04 21:32:26,Phoenix,9988
93990186,639119,Deposit,2024-11-02 21:32:26,2025.7,USD,Pending,2024-11-02 21:32:26,Houston,7587
54713511,166181,Deposit,2023-12-29 21:32:26,1266.1,USD,Completed,2023-12-29 21:32:26,Los Angeles,1800
20413890,219144,Transfer,2024-11-14 21:32:26,309.1,USD,Pending,2024-11-14 21:32:26,New York,2288
19939831,711527,Withdrawal,2024-01-29 21:32:26,908.53,USD,Completed,2024-01-29 21:32:26,New York,8528
18756739,160812,Deposit,2024-10-23 21:32:26,3007.14,USD,Pending,2024-10-23 21:32:26,New York,1558
37754008,408812,Transfer,2024-07-26 21:32:26,1506.64,USD,Completed,2024-07-26 21:32:26,Houston,3930
11749208,907142,Withdrawal,2024-11-01 21:32:26,292.19,USD,Failed,2024-11-01 21:32:26,Los Angeles,8584
24999794,535727,Deposit,2024-07-25 21:32:26,3954.0,USD,Completed,2024-07-25 21:32:26,Phoenix,7112
45115592,769550,Transfer,2023-12-24 21:32:26,221.23,USD,Completed,2023-12-24 21:32:26,Houston,6905
56936874,936061,Withdrawal,2024-01-10 21:32:26,358.56,USD,Pending,2024-01-10 21:32:26,Chicago,2321
85187040,669824,Deposit,2024-01-03 21:32:26,1475.84,USD,Failed,2024-01-03 21:32:26,Chicago,5373
26446716,768541,Transfer,2024-04-04 21:32:26,964.24,USD,Failed,2024-04-04 21:32:26,New York,6401
40282358,567740,Deposit,2024-03-29 21:32:26,3997.6,USD,Completed,2024-03-29 21:32:26,New York,9799
20204212,171021,Transfer,2024-09-07 21:32:26,1068.72,USD,Pending,2024-09-07 21:32:26,Phoenix,6882
29316066,917409,Transfer,2023-12-31 21:32:26,830.92,USD,Pending,2023-12-31 21:32:26,Los Angeles,6042
15082970,943140,Transfer,2024-10-23 21:32:26,464.15,USD,Failed,2024-10-23 21:32:26,Los Angeles,9153
89305888,757122,Transfer,2023-11-26 21:32:26,402.32,USD,Pending,2023-11-26 21:32:26,Houston,7383
73286121,394635,Transfer,2024-07-04 21:32:26,592.18,USD,Pending,2024-07-04 21:32:26,New York,1852
34572489,217388,Transfer,2024-01-07 21:32:26,541.25,USD,Completed,2024-01-07 21:32:26,Los Angeles,9936
62754866,130686,Deposit,2024-01-28 21:32:26,3522.29,USD,Completed,2024-01-28 21:32:26,New York,6937
36160362,458107,Withdrawal,2024-09-12 21:32:26,179.09,USD,Completed,2024-09-12 21:32:26,Phoenix,9847
71390008,880871,Transfer,2023-12-10 21:32:26,992.8,USD,Pending,2023-12-10 21:32:26,New York,9519
18383340,530469,Deposit,2024-03-14 21:32:26,2408.99,USD,Pending,2024-03-14 21:32:26,Chicago,5153
51776682,267870,Withdrawal,2024-02-12 21:32:26,454.23,USD,Pending,2024-02-12 21:32:26,Chicago,4436
68958055,678853,Deposit,2023-12-22 21:32:26,2222.99,USD,Pending,2023-12-22 21:32:26,Chicago,1060
87344345,603495,Deposit,2024-06-17 21:32:26,3420.05,USD,Pending,2024-06-17 21:32:26,Los Angeles,1835
26909038,584370,Deposit,2024-10-23 21:32:26,3573.9,USD,Pending,2024-10-23 21:32:26,New York,8064
92770612,300993,Withdrawal,2023-11-17 21:32:26,283.03,USD,Failed,2023-11-17 21:32:26,Chicago,4520
22076421,197795,Transfer,2024-08-24 21:32:26,656.04,USD,Failed,2024-08-24 21:32:26,Chicago,3199
74172732,824725,Deposit,2024-03-29 21:32:26,3027.3,USD,Completed,2024-03-29 21:32:26,Houston,4823
52491413,427684,Transfer,2024-10-12 21:32:26,260.76,USD,Failed,2024-10-12 21:32:26,Phoenix,6315
89122343,257441,Deposit,2024-05-03 21:32:26,4877.06,USD,Failed,2024-05-03 21:32:26,Phoenix,4971
17742052,306678,Withdrawal,2024-08-13 21:32:26,751.9,USD,Pending,2024-08-13 21:32:26,Houston,3766
71527831,249102,Deposit,2024-06-28 21:32:26,1115.04,USD,Failed,2024-06-28 21:32:26,Chicago,5990
79084054,659532,Transfer,2024-02-13 21:32:26,1309.33,USD,Failed,2024-02-13 21:32:26,Chicago,6614
42038807,765280,Transfer,2024-02-20 21:32:26,1124.79,USD,Failed,2024-02-20 21:32:26,Los Angeles,1340
79861263,170159,Withdrawal,2024-08-30 21:32:26,628.61,USD,Failed,2024-08-30 21:32:26,Chicago,3610
55794944,947343,Withdrawal,2024-03-28 21:32:26,725.77,USD,Completed,2024-03-28 21:32:26,Chicago,9651
60222260,607907,Deposit,2024-07-28 21:32:26,3704.45,USD,Failed,2024-07-28 21:32:26,Phoenix,2879
50195602,851049,Withdrawal,2024-09-06 21:32:26,979.71,USD,Failed,2024-09-06 21:32:26,Los Angeles,5740
66753356,232113,Transfer,2024-09-06 21:32:26,1387.97,USD,Failed,2024-09-06 21:32:26,Los Angeles,1649
24611292,454183,Withdrawal,2024-02-20 21:32:26,44.4,USD,Completed,2024-02-20 21:32:26,Chicago,6334
29552555,804170,Deposit,2024-02-14 21:32:26,2660.33,USD,Completed,2024-02-14 21:32:26,Los Angeles,1985
98765759,603816,Transfer,2024-02-25 21:32:26,1531.03,USD,Failed,2024-02-25 21:32:26,Phoenix,7705
66665076,918899,Withdrawal,2024-02-03 21:32:26,696.8,USD,Completed,2024-02-03 21:32:26,Phoenix,5183
64626236,375924,Deposit,2023-11-20 21:32:26,2580.66,USD,Failed,2023-11-20 21:32:26,Phoenix,1744
53835487,587354,Withdrawal,2024-07-24 21:32:26,286.26,USD,Failed,2024-07-24 21:32:26,New York,8387
10553959,755121,Withdrawal,2024-01-18 21:32:26,303.55,USD,Completed,2024-01-18 21:32:26,Houston,7681
25761674,517405,Withdrawal,2024-01-09 21:32:26,979.11,USD,Pending,2024-01-09 21:32:26,Houston,7681
63017700,736548,Withdrawal,2024-03-17 21:32:26,642.62,USD,Pending,2024-03-17 21:32:26,Phoenix,2683
48243948,350240,Withdrawal,2024-10-08 21:32:26,602.69,USD,Failed,2024-10-08 21:32:26,Chicago,6201
29768719,117869,Withdrawal,2024-10-08 21:32:26,605.44,USD,Pending,2024-10-08 21:32:26,New York,2892
65249353,353215,Deposit,2024-11-13 21:32:26,3646.3,USD,Pending,2024-11-13 21:32:26,Houston,7211
17741746,103038,Deposit,2024-08-06 21:32:26,3787.08,USD,Completed,2024-08-06 21:32:26,Chicago,2730
70776191,478105,Transfer,2024-07-06 21:32:26,156.77,USD,Failed,2024-07-06 21:32:26,Chicago,6801
28223693,731457,Withdrawal,2024-03-25 21:32:26,883.87,USD,Failed,2024-03-25 21:32:26,Los Angeles,9970
88084290,874457,Withdrawal,2024-08-05 21:32:26,155.76,USD,Pending,2024-08-05 21:32:26,Los Angeles,4822
35179946,858990,Deposit,2024-07-15 21:32:26,1868.84,USD,Pending,2024-07-15 21:32:26,New York,4924
77338152,901595,Transfer,2023-12-29 21:32:26,1270.49,USD,Completed,2023-12-29 21:32:26,Phoenix,3484
63388155,997352,Transfer,2024-06-13 21:32:26,410.36,USD,Failed,2024-06-13 21:32:26,Chicago,7810
59944148,235118,Deposit,2024-03-01 21:32:26,2528.61,USD,Failed,2024-03-01 21:32:26,Phoenix,7183
83205331,766466,Transfer,2024-11-07 21:32:26,1246.24,USD,Failed,2024-11-07 21:32:26,Chicago,7548
70103968,521446,Transfer,2024-07-18 21:32:26,1833.27,USD,Pending,2024-07-18 21:32:26,Los Angeles,2784
29769001,214013,Transfer,2024-10-29 21:32:26,1947.55,USD,Completed,2024-10-29 21:32:26,Phoenix,2902
58378611,966052,Transfer,2024-10-16 21:32:26,695.87,USD,Failed,2024-10-16 21:32:26,Houston,5154
45344913,590194,Withdrawal,2024-06-23 21:32:26,604.02,USD,Completed,2024-06-23 21:32:26,Houston,9799
61345346,225217,Transfer,2024-08-22 21:32:26,577.8,USD,Pending,2024-08-22 21:32:26,Phoenix,5153
57510598,564788,Withdrawal,2024-04-23 21:32:26,214.37,USD,Failed,2024-04-23 21:32:26,Los Angeles,6000
66747616,753168,Transfer,2024-11-15 21:32:26,386.25,USD,Completed,2024-11-15 21:32:26,Los Angeles,1287
21160915,980681,Deposit,2024-06-18 21:32:26,2052.46,USD,Pending,2024-06-18 21:32:26,New York,2327
80861164,778171,Deposit,2024-05-31 21:32:26,2559.56,USD,Completed,2024-05-31 21:32:26,New York,3670
87346121,308927,Withdrawal,2024-03-02 21:32:26,487.2,USD,Failed,2024-03-02 21:32:26,Los Angeles,4028
63284447,729618,Withdrawal,2024-07-28 21:32:26,271.99,USD,Failed,2024-07-28 21:32:26,Los Angeles,3812
82668484,895671,Transfer,2024-03-30 21:32:26,732.32,USD,Pending,2024-03-30 21:32:26,Phoenix,2851
40823216,268723,Withdrawal,2024-11-09 21:32:26,634.5,USD,Failed,2024-11-09 21:32:26,Chicago,9564
76007209,330349,Withdrawal,2024-11-13 21:32:26,843.9,USD,Completed,2024-11-13 21:32:26,Phoenix,1696
60391296,509822,Transfer,2024-08-29 21:32:26,1312.13,USD,Completed,2024-08-29 21:32:26,Los Angeles,7373
64037311,631057,Deposit,2024-02-02 21:32:26,3429.47,USD,Pending,2024-02-02 21:32:26,Chicago,4743
49809746,216953,Deposit,2023-12-09 21:32:26,1033.88,USD,Pending,2023-12-09 21:32:26,Phoenix,4073
77050976,453704,Transfer,2024-07-14 21:32:26,1191.0,USD,Completed,2024-07-14 21:32:26,Chicago,6962
16190366,973841,Deposit,2024-04-08 21:32:26,3987.5,USD,Pending,2024-04-08 21:32:26,New York,1231
33828801,218325,Deposit,2024-07-20 21:32:26,1480.17,USD,Completed,2024-07-20 21:32:26,Los Angeles,3544
85950766,985420,Transfer,2023-12-03 21:32:26,1112.36,USD,Completed,2023-12-03 21:32:26,Phoenix,1387
98611540,799276,Withdrawal,2024-01-30 21:32:26,291.53,USD,Failed,2024-01-30 21:32:26,Phoenix,9172
29553893,888391,Withdrawal,2024-02-26 21:32:26,578.47,USD,Pending,2024-02-26 21:32:26,Los Angeles,7286
51619847,436624,Withdrawal,2024-03-11 21:32:26,567.82,USD,Completed,2024-03-11 21:32:26,Phoenix,7549
17142998,444828,Withdrawal,2024-02-24 21:32:26,474.16,USD,Failed,2024-02-24 21:32:26,Chicago,4750
91992158,164338,Withdrawal,2024-09-23 21:32:26,991.13,USD,Pending,2024-09-23 21:32:26,Chicago,9115
59665518,757240,Deposit,2024-02-11 21:32:26,4619.79,USD,Pending,2024-02-11 21:32:26,Los Angeles,2136
38728066,536907,Transfer,2024-10-23 21:32:26,1805.33,USD,Pending,2024-10-23 21:32:26,New York,4926
43616972,701445,Withdrawal,2024-06-22 21:32:26,305.6,USD,Failed,2024-06-22 21:32:26,Phoenix,7067
80347116,669729,Withdrawal,2024-07-12 21:32:26,464.85,USD,Pending,2024-07-12 21:32:26,Houston,1607
81208183,138672,Transfer,2024-09-01 21:32:26,1338.5,USD,Completed,2024-09-01 21:32:26,Chicago,5619
75685165,265428,Deposit,2024-02-06 21:32:26,508.29,USD,Completed,2024-02-06 21:32:26,Chicago,4429
95398125,476775,Deposit,2024-06-08 21:32:26,1285.02,USD,Pending,2024-06-08 21:32:26,Houston,5439
83514141,673104,Transfer,2024-07-05 21:32:26,1417.64,USD,Failed,2024-07-05 21:32:26,Chicago,7487
26587659,570562,Deposit,2023-12-10 21:32:26,1610.86,USD,Pending,2023-12-10 21:32:26,Phoenix,4730
13939955,145923,Withdrawal,2024-05-28 21:32:26,525.02,USD,Pending,2024-05-28 21:32:26,Houston,9097
19849745,711972,Withdrawal,2024-08-15 21:32:26,295.38,USD,Completed,2024-08-15 21:32:26,Phoenix,7233
58977886,290198,Transfer,2024-02-29 21:32:26,355.47,USD,Completed,2024-02-29 21:32:26,Chicago,9608
17497250,723186,Deposit,2024-08-04 21:32:26,3262.7,USD,Completed,2024-08-04 21:32:26,Chicago,9706
57500263,115043,Withdrawal,2024-05-08 21:32:26,362.52,USD,Failed,2024-05-08 21:32:26,Houston,3516
44578505,884644,Transfer,2024-09-22 21:32:26,1872.74,USD,Failed,2024-09-22 21:32:26,Chicago,1205
92396177,764798,Transfer,2024-09-25 21:32:26,1277.63,USD,Completed,2024-09-25 21:32:26,Houston,6011
58589079,863943,Withdrawal,2024-04-05 21:32:26,354.34,USD,Failed,2024-04-05 21:32:26,Phoenix,4980
14420070,720603,Transfer,2024-08-14 21:32:26,517.75,USD,Failed,2024-08-14 21:32:26,Chicago,6300
26567540,803793,Transfer,2024-07-31 21:32:26,1095.18,USD,Completed,2024-07-31 21:32:26,Los Angeles,9177
14288823,498119,Withdrawal,2023-11-29 21:32:26,972.48,USD,Failed,2023-11-29 21:32:26,Houston,1240
65575677,717548,Transfer,2024-05-05 21:32:26,1771.96,USD,Completed,2024-05-05 21:32:26,Chicago,3448
58243438,825514,Withdrawal,2024-03-22 21:32:26,256.38,USD,Failed,2024-03-22 21:32:26,Los Angeles,5468
22360147,672516,Deposit,2024-01-25 21:32:26,2638.55,USD,Completed,2024-01-25 21:32:26,Los Angeles,2396
79351097,752163,Withdrawal,2024-05-29 21:32:26,907.55,USD,Completed,2024-05-29 21:32:26,Los Angeles,3945
73434276,537675,Transfer,2024-03-01 21:32:26,1999.47,USD,Failed,2024-03-01 21:32:26,New York,4308
65460328,278249,Withdrawal,2024-01-15 21:32:26,858.15,USD,Pending,2024-01-15 21:32:26,New York,3421
84888116,241032,Transfer,2024-02-02 21:32:26,96.91,USD,Completed,2024-02-02 21:32:26,Houston,4344
80712049,769572,Deposit,2024-04-26 21:32:26,3683.91,USD,Completed,2024-04-26 21:32:26,Los Angeles,1121
73859123,262736,Deposit,2024-03-05 21:32:26,3064.55,USD,Pending,2024-03-05 21:32:26,Houston,7892
11101412,442561,Withdrawal,2024-03-20 21:32:26,491.69,USD,Completed,2024-03-20 21:32:26,Phoenix,5962
27140616,249044,Deposit,2024-05-17 21:32:26,2011.07,USD,Pending,2024-05-17 21:32:26,Los Angeles,7420
10542804,172564,Deposit,2024-10-29 21:32:26,1586.95,USD,Pending,2024-10-29 21:32:26,Houston,5184
75081616,255479,Transfer,2024-07-23 21:32:26,639.5,USD,Failed,2024-07-23 21:32:26,Chicago,8328
49121341,331967,Withdrawal,2024-02-17 21:32:26,296.3,USD,Failed,2024-02-17 21:32:26,New York,9331
13415379,874117,Withdrawal,2024-06-01 21:32:26,690.1,USD,Failed,2024-06-01 21:32:26,Phoenix,6337
89514539,549845,Transfer,2024-06-04 21:32:26,1542.42,USD,Pending,2024-06-04 21:32:26,Chicago,6519
31490090,817788,Transfer,2024-01-28 21:32:26,380.98,USD,Pending,2024-01-28 21:32:26,Chicago,3795
28129574,891845,Transfer,2024-01-24 21:32:26,1710.24,USD,Pending,2024-01-24 21:32:26,Los Angeles,6095
80903330,140359,Deposit,2024-09-22 21:32:26,2861.49,USD,Pending,2024-09-22 21:32:26,Phoenix,6419
72312705,305381,Transfer,2024-11-16 21:32:26,636.06,USD,Failed,2024-11-16 21:32:26,New York,2671
28641330,655561,Transfer,2024-07-08 21:32:26,1413.77,USD,Pending,2024-07-08 21:32:26,Chicago,2377
25045333,252712,Transfer,2024-02-16 21:32:26,1951.28,USD,Completed,2024-02-16 21:32:26,Los Angeles,1968
51092777,379974,Transfer,2023-11-20 21:32:26,1869.35,USD,Pending,2023-11-20 21:32:26,New York,1205
25796164,482945,Withdrawal,2024-07-16 21:32:26,932.75,USD,Pending,2024-07-16 21:32:26,Phoenix,4785
64910246,475123,Transfer,2024-03-22 21:32:26,328.52,USD,Pending,2024-03-22 21:32:26,Houston,9254
44208594,210196,Withdrawal,2024-06-29 21:32:26,631.77,USD,Pending,2024-06-29 21:32:26,Houston,6619
91290673,521587,Transfer,2024-04-17 21:32:26,683.76,USD,Failed,2024-04-17 21:32:26,Chicago,6481
63957297,159809,Deposit,2024-04-06 21:32:26,2295.46,USD,Failed,2024-04-06 21:32:26,Chicago,1694
59921262,311484,Deposit,2024-02-29 21:32:26,3566.04,USD,Completed,2024-02-29 21:32:26,Houston,5844
30959495,259034,Transfer,2024-05-01 21:32:26,1512.57,USD,Failed,2024-05-01 21:32:26,Chicago,8970
52880529,399399,Deposit,2024-01-04 21:32:26,2948.92,USD,Failed,2024-01-04 21:32:26,New York,7405
84092429,558173,Withdrawal,2024-10-16 21:32:26,26.08,USD,Failed,2024-10-16 21:32:26,Chicago,4143
96446953,898669,Transfer,2024-07-24 21:32:26,586.38,USD,Completed,2024-07-24 21:32:26,Phoenix,2967
79673358,136809,Transfer,2023-12-22 21:32:26,1033.24,USD,Completed,2023-12-22 21:32:26,Phoenix,3875
80179229,125791,Transfer,2024-04-05 21:32:26,1393.22,USD,Pending,2024-04-05 21:32:26,Chicago,1898
16541844,164901,Deposit,2023-12-27 21:32:26,2828.39,USD,Failed,2023-12-27 21:32:26,New York,7904
27208247,912239,Deposit,2024-01-05 21:32:26,3326.06,USD,Completed,2024-01-05 21:32:26,Phoenix,5994
75074859,470429,Transfer,2024-10-14 21:32:26,266.72,USD,Failed,2024-10-14 21:32:26,Los Angeles,2906
92081243,486707,Transfer,2024-05-06 21:32:26,1170.11,USD,Failed,2024-05-06 21:32:26,Los Angeles,2431
97952355,702566,Transfer,2023-11-23 21:32:26,172.04,USD,Pending,2023-11-23 21:32:26,Los Angeles,2178
63968752,977454,Deposit,2024-07-10 21:32:26,3114.53,USD,Completed,2024-07-10 21:32:26,Chicago,9069
92267584,497994,Deposit,2024-05-29 21:32:26,1654.5,USD,Pending,2024-05-29 21:32:26,Phoenix,4013
32341397,653818,Transfer,2023-11-18 21:32:26,172.51,USD,Failed,2023-11-18 21:32:26,Houston,4658
58026805,577572,Transfer,2024-01-31 21:32:26,525.49,USD,Failed,2024-01-31 21:32:26,Phoenix,2406
68028636,317890,Withdrawal,2024-09-26 21:32:26,975.7,USD,Failed,2024-09-26 21:32:26,Chicago,6643
62838847,471251,Deposit,2024-02-28 21:32:26,158.07,USD,Completed,2024-02-28 21:32:26,New York,3244
65929453,246570,Withdrawal,2024-01-29 21:32:26,734.49,USD,Pending,2024-01-29 21:32:26,Los Angeles,4888
84938583,717187,Deposit,2024-10-03 21:32:26,2536.52,USD,Pending,2024-10-03 21:32:26,Houston,6141
